S;BKE022508SES00000004;BKE022508INV00000008;1477000;BKE02;0;0;2;97REH060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1478000;BKE02;0;0;2;97REH80X80X050RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1479000;BKE02;0;0;2;97REP15X15X70GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1480000;BKE02;0;0;2;97RESA60X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1481000;BKE02;0;0;2;97RESB60X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1482000;BKE02;0;0;2;97RESC60X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1483000;BKE02;0;0;2;97RESD60X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1484000;BKE02;0;0;2;97SE3MSSGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1485000;BKE02;0;0;2;97SEP50X45X300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1486000;BKE02;0;0;2;97SEP65X85X300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1487000;BKE02;0;0;2;97SL090X090X075GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1488000;BKE02;0;0;2;97SL120X100X170GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1489000;BKE02;0;0;2;97SL120X100X75GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1490000;BKE02;0;0;2;97SL160X125X60GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1491000;BKE02;0;0;2;97SL230X160X60GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1492000;BKE02;0;0;2;97SL285X150X060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1493000;BKE02;0;0;2;97SP15X15X120GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1494000;BKE02;0;0;2;97SP15X15X140GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1495000;BKE02;0;0;2;97SPECIFIC;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1496000;BKE02;0;0;2;97SUP120X23X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1497000;BKE02;0;0;2;97TC51_5X32_25X14GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1498000;BKE02;0;0;2;97TC94X46X8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1499000;BKE02;0;0;2;97TC96X96X8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1500000;BKE02;0;0;2;97TCH48X60_5X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1501000;BKE02;0;0;2;97TCH52X34X6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1502000;BKE02;0;0;2;97TCH52X70X6GAM;;A;UN;3000;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1503000;BKE02;0;0;2;97TCH56X67X6GAM;;A;UN;700,005;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1504000;BKE02;0;0;2;97TCH56X82X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1505000;BKE02;0;0;2;97TCH62X46_5X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1506000;BKE02;16;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2408241788
S;BKE022508SES00000004;BKE022508INV00000008;1507000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2608241836
S;BKE022508SES00000004;BKE022508INV00000008;1508000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2607241863
S;BKE022508SES00000004;BKE022508INV00000008;1509000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2407241727
S;BKE022508SES00000004;BKE022508INV00000008;1510000;BKE02;20;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2007241365
S;BKE022508SES00000004;BKE022508INV00000008;1511000;BKE02;14;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC3010242217
S;BKE022508SES00000004;BKE022508INV00000008;1512000;BKE02;14;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC3110242382
S;BKE022508SES00000004;BKE022508INV00000008;1513000;BKE02;6;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC2805241492
S;BKE022508SES00000004;BKE022508INV00000008;1514000;BKE02;4;0;1;97TCH62X48_5X6GAM;BKE02;AM;UN;1752,08701;BKE2;CPKMC1206240555
S;BKE022508SES00000004;BKE022508INV00000008;1515000;BKE02;0;0;2;97TCH62_5X48X6GAM;;A;UN;3489,05;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1516000;BKE02;0;0;2;97TCH68X73X10GAM;;A;UN;4481;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1517000;BKE02;0;0;2;97TETE140X140X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1518000;BKE02;0;0;2;97TETRA240GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1519000;BKE02;0;0;2;97TN195X200X25;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1520000;BKE02;0;0;2;97TN195X200X25A;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1521000;BKE02;0;0;2;97TN250X200X30;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1522000;BKE02;0;0;2;97TN250X200X30A;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1523000;BKE02;0;0;2;97TRAVBOLGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1524000;BKE02;0;0;2;97TREDN600PFOGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1525000;BKE02;0;0;2;97TREDN800PFOGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1526000;BKE02;0;0;2;97TV0500SGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1527000;BKE02;0;0;2;97TV0600SGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1528000;BKE02;0;0;2;97TV1000SGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1529000;BKE02;0;0;2;97TV1500CIRGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1530000;BKE02;0;0;2;97TV1500H050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1531000;BKE02;0;0;2;97TV1500H060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1532000;BKE02;0;0;2;97TV1500RECTGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1533000;BKE02;0;0;2;97TV2000A135H0_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1534000;BKE02;3;0;2;17CH15A650GAM;;A;UN;0;BKE2;LOTECART
S;BKE022508SES00000004;BKE022508INV00000008;1535000;BKE02;4;0;2;17CH15GAM;;A;UN;0;BKE2;LOTECART
S;BKE022508SES00000004;BKE022508INV00000008;1536000;BKE02;5;0;2;17CH202/6GAM;;A;UN;0;BKE2;LOTECART
S;BKE022508SES00000004;BKE022508INV00000008;1537000;BKE02;6;0;2;17CH20GAM;;A;UN;0;BKE2;LOTECART
